gene_id	reads_per_gene	transcript	reads_per_transcript
ENSG00000144824.21	3	ENST00000486886.1	1
ENSG00000144827.9	7	ENST00000273359.8	6
ENSG00000144827.9	7	ENST00000491580.1	1
ENSG00000144840.10	9	ENST00000273375.8	7
ENSG00000144840.10	9	ENST00000483733.1	1
ENSG00000144840.10	9	ENST00000491398.5	1
ENSG00000144843.11	14	ENST00000357003.7	2
ENSG00000144843.11	14	ENST00000465513.1	5
ENSG00000144843.11	14	ENST00000478927.5	7
ENSG00000144848.11	309	ENST00000283290.10	301
ENSG00000144848.11	309	ENST00000402314.6	8
ENSG00000144867.12	28	ENST00000466490.7	28
ENSG00000144893.12	1	ENST00000474524.5	1
ENSG00000144895.12	42	ENST00000460851.6	34
ENSG00000144895.12	42	ENST00000474505.5	2
ENSG00000144895.12	42	ENST00000477551.5	2
ENSG00000144895.12	42	ENST00000482471.1	2
ENSG00000144895.12	42	ENST00000487799.5	2
ENSG00000144909.8	20	ENST00000296220.6	20
ENSG00000145012.13	9	ENST00000414139.5	1
ENSG00000145012.13	9	ENST00000617246.4	8
ENSG00000145016.16	4	ENST00000296343.10	3
ENSG00000145016.16	4	ENST00000472149.1	1
ENSG00000145020.16	19	ENST00000273588.9	6
ENSG00000145020.16	19	ENST00000473163.2	3
ENSG00000145020.16	19	ENST00000538581.6	1
ENSG00000145020.16	19	ENST00000636865.1	1
ENSG00000145020.16	19	ENST00000636871.1	1
ENSG00000145020.16	19	ENST00000637455.1	5
ENSG00000145020.16	19	ENST00000637684.1	1
ENSG00000145020.16	19	ENST00000637994.1	1
ENSG00000145022.4	97	ENST00000273590.3	95
ENSG00000145022.4	97	ENST00000493381.1	2
ENSG00000145029.14	3	ENST00000273598.8	3
ENSG00000145041.15	49	ENST00000335891.5	10
ENSG00000145041.15	49	ENST00000423656.5	39
ENSG00000145050.19	3	ENST00000528157.7	3
ENSG00000145088.9	43	ENST00000273668.7	26
ENSG00000145088.9	43	ENST00000451944.2	15
ENSG00000145088.9	43	ENST00000490434.5	1
ENSG00000145088.9	43	ENST00000490477.1	1
ENSG00000145191.15	74	ENST00000465218.3	8
ENSG00000145191.15	74	ENST00000481054.5	1
ENSG00000145191.15	74	ENST00000491008.6	1
ENSG00000145191.15	74	ENST00000492773.6	22
ENSG00000145191.15	74	ENST00000647909.1	2
ENSG00000145191.15	74	ENST00000648599.1	3
ENSG00000145191.15	74	ENST00000648882.1	2
ENSG00000145191.15	74	ENST00000648890.1	5
ENSG00000145191.15	74	ENST00000648915.2	29
ENSG00000145191.15	74	ENST00000650270.1	1
ENSG00000145214.14	13	ENST00000273814.8	2
ENSG00000145214.14	13	ENST00000509465.5	6
ENSG00000145214.14	13	ENST00000515182.1	5
ENSG00000145216.16	7	ENST00000306932.10	3
ENSG00000145216.16	7	ENST00000337488.11	1
ENSG00000145216.16	7	ENST00000513008.5	2
ENSG00000145216.16	7	ENST00000513975.5	1
ENSG00000145220.14	19	ENST00000343470.9	17
ENSG00000145220.14	19	ENST00000502917.1	1
ENSG00000145220.14	19	ENST00000513174.1	1
ENSG00000145241.11	11	ENST00000273853.11	10
ENSG00000145241.11	11	ENST00000510189.5	1
ENSG00000145244.12	1	ENST00000508498.5	1
ENSG00000145246.14	29	ENST00000273859.8	26
ENSG00000145246.14	29	ENST00000503288.6	2
ENSG00000145246.14	29	ENST00000505277.1	1
ENSG00000145247.12	21	ENST00000508069.6	4
ENSG00000145247.12	21	ENST00000508632.6	5
ENSG00000145247.12	21	ENST00000510159.1	7
ENSG00000145247.12	21	ENST00000514576.5	5
ENSG00000145284.12	2	ENST00000319540.9	2
ENSG00000145287.11	2	ENST00000311507.9	1
ENSG00000145287.11	2	ENST00000426923.2	1
ENSG00000145293.16	14	ENST00000273920.8	4
ENSG00000145293.16	14	ENST00000505846.5	1
ENSG00000145293.16	14	ENST00000509635.5	3
ENSG00000145293.16	14	ENST00000610545.1	6
ENSG00000145331.14	2	ENST00000394877.7	2
ENSG00000145332.14	22	ENST00000273963.10	10
ENSG00000145332.14	22	ENST00000425278.6	2
ENSG00000145332.14	22	ENST00000512111.1	10
ENSG00000145335.17	622	ENST00000336904.7	1
ENSG00000145335.17	622	ENST00000394986.5	33
ENSG00000145335.17	622	ENST00000394991.8	553
ENSG00000145335.17	622	ENST00000505199.5	4
ENSG00000145335.17	622	ENST00000506244.5	9
ENSG00000145335.17	622	ENST00000506691.1	1
ENSG00000145335.17	622	ENST00000508895.5	19
ENSG00000145335.17	622	ENST00000673766.1	2
ENSG00000145337.5	172	ENST00000273968.5	172
ENSG00000145348.17	28	ENST00000361687.8	1
ENSG00000145348.17	28	ENST00000394708.7	16
ENSG00000145348.17	28	ENST00000467183.6	4
ENSG00000145348.17	28	ENST00000510927.5	7
ENSG00000145349.17	5	ENST00000296402.9	1
ENSG00000145349.17	5	ENST00000342666.9	1
ENSG00000145349.17	5	ENST00000394524.7	1
ENSG00000145349.17	5	ENST00000505990.5	1
ENSG00000145349.17	5	ENST00000513132.5	1
ENSG00000145354.12	64	ENST00000273986.10	61
ENSG00000145354.12	64	ENST00000574446.1	2
ENSG00000145354.12	64	ENST00000646632.1	1
ENSG00000145365.11	16	ENST00000361717.4	16
ENSG00000145375.9	8	ENST00000422835.2	8
ENSG00000145388.15	25	ENST00000388822.10	21
ENSG00000145388.15	25	ENST00000628452.2	4
ENSG00000145391.13	5	ENST00000274031.7	5
ENSG00000145414.9	3	ENST00000274054.3	3
ENSG00000145416.13	41	ENST00000339875.9	19
ENSG00000145416.13	41	ENST00000505517.1	11
ENSG00000145416.13	41	ENST00000510786.1	2
ENSG00000145416.13	41	ENST00000511245.1	1
ENSG00000145416.13	41	ENST00000512214.1	3
ENSG00000145416.13	41	ENST00000514618.5	5
ENSG00000145425.10	149	ENST00000274065.9	134
ENSG00000145425.10	149	ENST00000510993.1	9
ENSG00000145425.10	149	ENST00000512690.5	6
ENSG00000145431.11	4	ENST00000274071.6	3
ENSG00000145431.11	4	ENST00000504672.5	1
ENSG00000145439.12	4	ENST00000306193.8	1
ENSG00000145439.12	4	ENST00000504480.5	2
ENSG00000145439.12	4	ENST00000510042.5	1
ENSG00000145476.16	3	ENST00000378802.5	1
ENSG00000145476.16	3	ENST00000507209.5	1
ENSG00000145476.16	3	ENST00000513354.5	1
ENSG00000145491.12	18	ENST00000274134.5	15
ENSG00000145491.12	18	ENST00000503804.5	1
ENSG00000145491.12	18	ENST00000512022.1	2
ENSG00000145494.12	2	ENST00000469176.1	2
ENSG00000145495.16	55	ENST00000274140.10	16
ENSG00000145495.16	55	ENST00000503788.5	6
ENSG00000145495.16	55	ENST00000505253.1	2
ENSG00000145495.16	55	ENST00000510792.1	16
ENSG00000145495.16	55	ENST00000511802.5	14
ENSG00000145495.16	55	ENST00000514312.1	1
ENSG00000145545.12	5	ENST00000274192.7	3
ENSG00000145545.12	5	ENST00000510531.5	2
ENSG00000145555.15	3	ENST00000515803.5	3
ENSG00000145569.6	27	ENST00000274217.4	27
ENSG00000145592.14	2	ENST00000504562.1	2
ENSG00000145604.16	5	ENST00000274254.9	4
ENSG00000145604.16	5	ENST00000274255.11	1
ENSG00000145632.15	5	ENST00000274289.8	5
ENSG00000145649.8	58	ENST00000274306.7	58
ENSG00000145675.15	10	ENST00000518813.5	1
ENSG00000145675.15	10	ENST00000521381.6	2
ENSG00000145675.15	10	ENST00000521657.5	5
ENSG00000145675.15	10	ENST00000523872.1	2
ENSG00000145685.14	2	ENST00000380345.7	1
ENSG00000145685.14	2	ENST00000502722.1	1
ENSG00000145687.16	84	ENST00000320672.8	78
ENSG00000145687.16	84	ENST00000505980.5	1
ENSG00000145687.16	84	ENST00000508912.1	1
ENSG00000145687.16	84	ENST00000514493.5	1
ENSG00000145687.16	84	ENST00000615665.4	3
ENSG00000145703.16	33	ENST00000274364.11	11
ENSG00000145703.16	33	ENST00000379730.7	4
ENSG00000145703.16	33	ENST00000502745.5	10
ENSG00000145703.16	33	ENST00000504477.5	8
ENSG00000145708.11	1	ENST00000274368.9	1
ENSG00000145715.15	14	ENST00000274376.11	5
ENSG00000145715.15	14	ENST00000512763.5	9
ENSG00000145723.17	6	ENST00000399004.7	4
ENSG00000145723.17	6	ENST00000508629.5	1
ENSG00000145723.17	6	ENST00000512248.5	1
ENSG00000145725.20	7	ENST00000504083.1	1
ENSG00000145725.20	7	ENST00000509597.5	2
ENSG00000145725.20	7	ENST00000511022.2	1
ENSG00000145725.20	7	ENST00000511724.1	2
ENSG00000145725.20	7	ENST00000613907.4	1
ENSG00000145730.20	13	ENST00000304400.11	2
ENSG00000145730.20	13	ENST00000348126.6	5
ENSG00000145730.20	13	ENST00000379799.7	4
ENSG00000145730.20	13	ENST00000438793.7	1
ENSG00000145730.20	13	ENST00000504456.1	1
ENSG00000145734.19	5	ENST00000358731.9	1
ENSG00000145734.19	5	ENST00000508917.6	4
ENSG00000145740.19	14	ENST00000380860.8	1
ENSG00000145740.19	14	ENST00000396591.8	11
ENSG00000145740.19	14	ENST00000502979.1	2
ENSG00000145741.15	58	ENST00000335895.12	45
ENSG00000145741.15	58	ENST00000380591.7	8
ENSG00000145741.15	58	ENST00000507081.6	1
ENSG00000145741.15	58	ENST00000508901.1	1
ENSG00000145741.15	58	ENST00000514505.6	3
ENSG00000145743.17	1	ENST00000619412.4	1
ENSG00000145779.8	206	ENST00000274456.6	152
ENSG00000145779.8	206	ENST00000504771.3	37
ENSG00000145779.8	206	ENST00000513374.1	17
ENSG00000145780.8	21	ENST00000274457.5	21
ENSG00000145781.9	128	ENST00000274458.9	9
ENSG00000145781.9	128	ENST00000515539.5	3
ENSG00000145781.9	128	ENST00000632434.1	116
ENSG00000145782.13	27	ENST00000379594.7	2
ENSG00000145782.13	27	ENST00000505252.1	1
ENSG00000145782.13	27	ENST00000509598.5	1
ENSG00000145782.13	27	ENST00000509910.2	19
ENSG00000145782.13	27	ENST00000511984.5	1
ENSG00000145782.13	27	ENST00000513167.1	3
ENSG00000145817.17	85	ENST00000274496.10	80
ENSG00000145817.17	85	ENST00000508754.1	2
ENSG00000145817.17	85	ENST00000519064.5	3
ENSG00000145819.18	71	ENST00000418236.5	1
ENSG00000145819.18	71	ENST00000443674.5	4
ENSG00000145819.18	71	ENST00000486650.1	1
ENSG00000145819.18	71	ENST00000642734.1	3
ENSG00000145819.18	71	ENST00000645722.2	62
ENSG00000145833.16	62	ENST00000354283.8	14
ENSG00000145833.16	62	ENST00000452510.7	26
ENSG00000145833.16	62	ENST00000503946.1	4
ENSG00000145833.16	62	ENST00000506332.1	1
ENSG00000145833.16	62	ENST00000507392.5	17
ENSG00000145860.12	13	ENST00000424310.7	3
ENSG00000145860.12	13	ENST00000518284.1	3
ENSG00000145860.12	13	ENST00000519865.5	1
ENSG00000145860.12	13	ENST00000520638.1	6
ENSG00000145868.17	16	ENST00000296701.10	2
ENSG00000145868.17	16	ENST00000340253.10	10
ENSG00000145868.17	16	ENST00000394370.7	1
ENSG00000145868.17	16	ENST00000503613.5	1
ENSG00000145868.17	16	ENST00000513826.1	2
ENSG00000145882.11	9	ENST00000503240.5	4
ENSG00000145882.11	9	ENST00000507621.1	4
ENSG00000145882.11	9	ENST00000514349.1	1
ENSG00000145901.16	320	ENST00000315050.11	4
ENSG00000145901.16	320	ENST00000389378.6	20
ENSG00000145901.16	320	ENST00000518977.5	14
ENSG00000145901.16	320	ENST00000519339.5	2
ENSG00000145901.16	320	ENST00000520695.5	1
ENSG00000145901.16	320	ENST00000520931.5	108
ENSG00000145901.16	320	ENST00000521591.6	145
ENSG00000145901.16	320	ENST00000522574.5	23
ENSG00000145901.16	320	ENST00000523200.5	2
ENSG00000145901.16	320	ENST00000524280.5	1
ENSG00000145907.15	141	ENST00000356245.8	112
ENSG00000145907.15	141	ENST00000394123.7	22
ENSG00000145907.15	141	ENST00000519832.1	1
ENSG00000145907.15	141	ENST00000522761.5	6
ENSG00000145911.6	1	ENST00000274605.6	1
ENSG00000145912.9	5	ENST00000274606.8	5
ENSG00000145916.19	20	ENST00000313386.9	15
ENSG00000145916.19	20	ENST00000515360.5	5
ENSG00000145919.11	8	ENST00000311086.9	4
ENSG00000145919.11	8	ENST00000480951.1	1
ENSG00000145919.11	8	ENST00000518658.1	3
ENSG00000145936.9	7	ENST00000274629.9	4
ENSG00000145936.9	7	ENST00000521859.1	3
ENSG00000145945.7	5	ENST00000648326.1	5
ENSG00000145979.18	4	ENST00000356436.8	3
ENSG00000145979.18	4	ENST00000379307.6	1
ENSG00000145982.13	17	ENST00000274680.9	17
ENSG00000145990.11	34	ENST00000379287.4	34
ENSG00000145996.11	17	ENST00000274695.8	3
ENSG00000145996.11	17	ENST00000378610.1	13
ENSG00000145996.11	17	ENST00000476517.1	1
ENSG00000146007.11	35	ENST00000274712.8	33
ENSG00000146007.11	35	ENST00000506644.3	2
ENSG00000146021.15	28	ENST00000309755.9	27
ENSG00000146021.15	28	ENST00000506491.5	1
ENSG00000146063.20	5	ENST00000315073.10	2
ENSG00000146063.20	5	ENST00000351937.9	1
ENSG00000146063.20	5	ENST00000503114.1	2
ENSG00000146066.3	2	ENST00000274787.3	2
ENSG00000146067.16	28	ENST00000505569.5	10
ENSG00000146067.16	28	ENST00000506879.5	4
ENSG00000146067.16	28	ENST00000506955.5	2
ENSG00000146067.16	28	ENST00000507212.1	2
ENSG00000146067.16	28	ENST00000510163.5	1
ENSG00000146067.16	28	ENST00000513282.5	1
ENSG00000146067.16	28	ENST00000514747.6	1
ENSG00000146067.16	28	ENST00000524677.5	7
ENSG00000146070.17	8	ENST00000274793.12	8
ENSG00000146072.6	1	ENST00000296861.2	1
ENSG00000146083.12	20	ENST00000513029.5	20
ENSG00000146085.8	15	ENST00000274813.4	15
ENSG00000146094.15	26	ENST00000312943.10	2
ENSG00000146094.15	26	ENST00000357198.9	16
ENSG00000146094.15	26	ENST00000500323.2	1
ENSG00000146094.15	26	ENST00000501403.6	3
ENSG00000146094.15	26	ENST00000510380.5	2
ENSG00000146094.15	26	ENST00000510898.6	1
ENSG00000146094.15	26	ENST00000512660.1	1
ENSG00000146109.5	193	ENST00000274849.3	193
ENSG00000146112.12	601	ENST00000274853.8	23
ENSG00000146112.12	601	ENST00000399199.7	2
ENSG00000146112.12	601	ENST00000467662.5	1
ENSG00000146112.12	601	ENST00000615892.4	575
ENSG00000146122.17	1	ENST00000398904.6	1
ENSG00000146143.19	3	ENST00000419977.4	1
ENSG00000146143.19	3	ENST00000615550.5	2
ENSG00000146192.15	22	ENST00000274963.13	1
ENSG00000146192.15	22	ENST00000459781.5	12
ENSG00000146192.15	22	ENST00000487975.5	3
ENSG00000146192.15	22	ENST00000489356.1	1
ENSG00000146192.15	22	ENST00000493635.1	2
ENSG00000146192.15	22	ENST00000494343.5	3
ENSG00000146215.14	2	ENST00000372569.8	1
ENSG00000146215.14	2	ENST00000485819.1	1
ENSG00000146223.16	159	ENST00000304734.9	25
ENSG00000146223.16	159	ENST00000397415.7	13
ENSG00000146223.16	159	ENST00000459829.1	2
ENSG00000146223.16	159	ENST00000462348.1	1
ENSG00000146223.16	159	ENST00000483998.6	33
ENSG00000146223.16	159	ENST00000493763.7	83
ENSG00000146223.16	159	ENST00000602561.1	2
ENSG00000146232.17	8	ENST00000443607.2	1
ENSG00000146232.17	8	ENST00000619360.6	7
ENSG00000146247.14	191	ENST00000275034.5	166
ENSG00000146247.14	191	ENST00000479165.1	25
ENSG00000146278.11	29	ENST00000336032.4	27
ENSG00000146278.11	29	ENST00000354922.3	1
ENSG00000146278.11	29	ENST00000369472.1	1
ENSG00000146281.6	1	ENST00000275072.5	1
ENSG00000146282.18	41	ENST00000369536.10	41
ENSG00000146285.14	54	ENST00000369020.8	25
ENSG00000146285.14	54	ENST00000369022.6	12
ENSG00000146285.14	54	ENST00000369025.6	14
ENSG00000146285.14	54	ENST00000459992.5	2
ENSG00000146285.14	54	ENST00000476798.1	1
ENSG00000146350.14	2	ENST00000275159.10	2
ENSG00000146376.11	10	ENST00000368149.3	10
ENSG00000146386.8	31	ENST00000367660.4	31
ENSG00000146409.12	11	ENST00000275227.9	10
ENSG00000146409.12	11	ENST00000650136.1	1
ENSG00000146410.12	3	ENST00000420702.6	2
ENSG00000146410.12	3	ENST00000451457.6	1
ENSG00000146414.16	4	ENST00000275233.12	1
ENSG00000146414.16	4	ENST00000367505.6	1
ENSG00000146414.16	4	ENST00000519632.5	1
ENSG00000146414.16	4	ENST00000523276.1	1
ENSG00000146416.19	9	ENST00000357847.9	4
ENSG00000146416.19	9	ENST00000494282.6	4
ENSG00000146416.19	9	ENST00000629020.2	1
ENSG00000146425.11	38	ENST00000367085.3	8
ENSG00000146425.11	38	ENST00000367088.1	4
ENSG00000146425.11	38	ENST00000367089.8	26
ENSG00000146426.18	9	ENST00000275246.11	2
ENSG00000146426.18	9	ENST00000456877.6	5
ENSG00000146426.18	9	ENST00000460692.2	1
ENSG00000146426.18	9	ENST00000535064.1	1
ENSG00000146433.9	1	ENST00000367090.4	1
ENSG00000146457.16	46	ENST00000337387.4	27
ENSG00000146457.16	46	ENST00000614346.4	13
ENSG00000146457.16	46	ENST00000631126.2	5
ENSG00000146457.16	46	ENST00000650096.1	1
ENSG00000146463.12	7	ENST00000314607.11	2
ENSG00000146463.12	7	ENST00000457946.1	5
ENSG00000146476.11	104	ENST00000367294.4	98
ENSG00000146476.11	104	ENST00000494826.1	4
ENSG00000146476.11	104	ENST00000545879.5	2
ENSG00000146535.14	8	ENST00000275364.8	2
ENSG00000146535.14	8	ENST00000407904.7	3
ENSG00000146535.14	8	ENST00000485329.1	3
ENSG00000146540.15	152	ENST00000357429.10	3
ENSG00000146540.15	152	ENST00000397100.6	1
ENSG00000146540.15	152	ENST00000412051.5	142
ENSG00000146540.15	152	ENST00000444428.5	2
ENSG00000146540.15	152	ENST00000465681.1	2
ENSG00000146540.15	152	ENST00000491163.1	2
ENSG00000146556.14	6	ENST00000453662.6	6
ENSG00000146574.15	18	ENST00000316731.12	6
ENSG00000146574.15	18	ENST00000464543.1	7
ENSG00000146574.15	18	ENST00000486840.1	3
ENSG00000146574.15	18	ENST00000626257.2	2
ENSG00000146576.13	6	ENST00000359073.9	2
ENSG00000146576.13	6	ENST00000472693.1	4
ENSG00000146587.18	3	ENST00000353796.7	1
ENSG00000146587.18	3	ENST00000396912.2	1
ENSG00000146587.18	3	ENST00000476992.1	1
ENSG00000146592.17	25	ENST00000396298.6	11
ENSG00000146592.17	25	ENST00000461921.5	1
ENSG00000146592.17	25	ENST00000468391.5	11
ENSG00000146592.17	25	ENST00000498316.3	2
ENSG00000146670.10	2	ENST00000275517.8	2
ENSG00000146701.12	167	ENST00000315758.10	162
ENSG00000146701.12	167	ENST00000432020.2	2
ENSG00000146701.12	167	ENST00000443006.5	2
ENSG00000146701.12	167	ENST00000461263.2	1
ENSG00000146707.14	25	ENST00000275569.8	1
ENSG00000146707.14	25	ENST00000310842.8	24
ENSG00000146729.10	18	ENST00000322090.8	13
ENSG00000146729.10	18	ENST00000415967.2	4
ENSG00000146729.10	18	ENST00000497279.5	1
ENSG00000146731.11	98	ENST00000275603.9	94
ENSG00000146731.11	98	ENST00000335503.3	1
ENSG00000146731.11	98	ENST00000462133.5	1
ENSG00000146731.11	98	ENST00000466479.1	2
ENSG00000146733.14	3	ENST00000275605.8	3
ENSG00000146757.14	5	ENST00000328747.12	3
ENSG00000146757.14	5	ENST00000357512.3	1
ENSG00000146757.14	5	ENST00000450302.2	1
ENSG00000146776.14	14	ENST00000318724.8	2
ENSG00000146776.14	14	ENST00000419735.7	3
ENSG00000146776.14	14	ENST00000472195.1	3
ENSG00000146776.14	14	ENST00000472910.5	1
ENSG00000146776.14	14	ENST00000477775.5	5
ENSG00000146802.13	7	ENST00000312814.11	4
ENSG00000146802.13	7	ENST00000447395.5	2
ENSG00000146802.13	7	ENST00000454074.5	1
ENSG00000146826.17	11	ENST00000316937.8	1
ENSG00000146826.17	11	ENST00000394035.6	1
ENSG00000146826.17	11	ENST00000419841.2	2
ENSG00000146826.17	11	ENST00000457641.5	7
ENSG00000146828.18	8	ENST00000354161.8	3
ENSG00000146828.18	8	ENST00000467972.5	1
ENSG00000146828.18	8	ENST00000487651.5	3
ENSG00000146828.18	8	ENST00000540482.5	1
ENSG00000146833.15	31	ENST00000349062.6	24
ENSG00000146833.15	31	ENST00000354241.5	1
ENSG00000146833.15	31	ENST00000355947.6	6
ENSG00000146834.14	58	ENST00000310512.4	58
ENSG00000146842.17	23	ENST00000397622.7	18
ENSG00000146842.17	23	ENST00000462753.5	3
ENSG00000146842.17	23	ENST00000473456.5	2
ENSG00000146856.14	2	ENST00000494702.2	2
ENSG00000146859.6	489	ENST00000275767.3	489
ENSG00000146872.18	40	ENST00000343388.11	26
ENSG00000146872.18	40	ENST00000346027.10	9
ENSG00000146872.18	40	ENST00000583310.1	5
ENSG00000146904.9	7	ENST00000275815.4	7
ENSG00000146909.8	3	ENST00000275820.4	2
ENSG00000146909.8	3	ENST00000469271.1	1
ENSG00000146918.20	4	ENST00000356309.8	1
ENSG00000146918.20	4	ENST00000409423.5	2
ENSG00000146918.20	4	ENST00000467785.5	1
ENSG00000146955.11	1	ENST00000537763.6	1
ENSG00000146963.18	62	ENST00000354926.9	38
ENSG00000146963.18	62	ENST00000463912.5	1
ENSG00000146963.18	62	ENST00000482860.1	1
ENSG00000146963.18	62	ENST00000498518.1	22
ENSG00000147010.18	355	ENST00000379697.7	2
ENSG00000147010.18	355	ENST00000379698.8	132
ENSG00000147010.18	355	ENST00000379716.5	38
ENSG00000147010.18	355	ENST00000379726.7	8
ENSG00000147010.18	355	ENST00000397821.8	172
ENSG00000147010.18	355	ENST00000432234.5	2
ENSG00000147010.18	355	ENST00000477102.1	1
ENSG00000147036.12	1	ENST00000378619.4	1
ENSG00000147044.22	11	ENST00000378163.6	1
ENSG00000147044.22	11	ENST00000643043.2	1
ENSG00000147044.22	11	ENST00000643831.2	1
ENSG00000147044.22	11	ENST00000645937.2	6
ENSG00000147044.22	11	ENST00000646087.2	2
ENSG00000147050.16	14	ENST00000377967.9	1
ENSG00000147050.16	14	ENST00000382899.9	2
ENSG00000147050.16	14	ENST00000414389.5	7
ENSG00000147050.16	14	ENST00000674586.1	1
ENSG00000147050.16	14	ENST00000675546.1	1
ENSG00000147050.16	14	ENST00000675577.1	2
ENSG00000147065.17	940	ENST00000360270.7	939
ENSG00000147065.17	940	ENST00000447323.1	1
ENSG00000147099.21	30	ENST00000373568.7	1
ENSG00000147099.21	30	ENST00000373573.9	19
ENSG00000147099.21	30	ENST00000439122.7	6
ENSG00000147099.21	30	ENST00000648298.1	2
ENSG00000147099.21	30	ENST00000648731.1	1
ENSG00000147099.21	30	ENST00000650126.1	1
ENSG00000147118.12	13	ENST00000376943.8	8
ENSG00000147118.12	13	ENST00000396965.5	5
ENSG00000147119.4	3	ENST00000276055.4	3
ENSG00000147121.16	4	ENST00000298190.10	1
ENSG00000147121.16	4	ENST00000344302.9	3
ENSG00000147123.11	3	ENST00000377811.4	3
ENSG00000147124.12	5	ENST00000313116.11	3
ENSG00000147124.12	5	ENST00000432977.1	2
ENSG00000147130.14	110	ENST00000314425.9	99
ENSG00000147130.14	110	ENST00000373981.5	2
ENSG00000147130.14	110	ENST00000373998.5	3
ENSG00000147130.14	110	ENST00000489332.1	6
ENSG00000147133.16	9	ENST00000423759.6	6
ENSG00000147133.16	9	ENST00000492404.5	3
ENSG00000147138.2	2	ENST00000645147.1	2
ENSG00000147140.16	246	ENST00000276079.13	141
ENSG00000147140.16	246	ENST00000373841.5	14
ENSG00000147140.16	246	ENST00000373856.7	21
ENSG00000147140.16	246	ENST00000473525.1	13
ENSG00000147140.16	246	ENST00000490044.5	57
ENSG00000147155.11	41	ENST00000276096.10	1
ENSG00000147155.11	41	ENST00000446158.5	1
ENSG00000147155.11	41	ENST00000495186.6	32
ENSG00000147155.11	41	ENST00000498425.1	7
ENSG00000147162.14	181	ENST00000373701.7	103
ENSG00000147162.14	181	ENST00000373719.8	53
ENSG00000147162.14	181	ENST00000488174.5	25
ENSG00000147164.12	1	ENST00000374274.8	1
ENSG00000147168.13	1057	ENST00000276110.6	5
ENSG00000147168.13	1057	ENST00000374202.7	1049
ENSG00000147168.13	1057	ENST00000456850.6	3
ENSG00000147174.11	1	ENST00000373695.1	1
ENSG00000147202.18	7	ENST00000355827.8	1
ENSG00000147202.18	7	ENST00000373054.5	6
ENSG00000147224.13	323	ENST00000372435.10	313
ENSG00000147224.13	323	ENST00000674826.1	9
ENSG00000147224.13	323	ENST00000676365.1	1
ENSG00000147251.15	43	ENST00000276202.8	15
ENSG00000147251.15	43	ENST00000633080.1	28
ENSG00000147274.14	239	ENST00000320676.11	194
ENSG00000147274.14	239	ENST00000431446.7	1
ENSG00000147274.14	239	ENST00000496459.2	27
ENSG00000147274.14	239	ENST00000561733.5	1
ENSG00000147274.14	239	ENST00000562646.5	1
ENSG00000147274.14	239	ENST00000565438.1	15
ENSG00000147316.13	5	ENST00000344683.10	3
ENSG00000147316.13	5	ENST00000519480.5	2
ENSG00000147324.11	6	ENST00000276282.7	6
